ID,タイトル,要約,抽出された部署,抽出された担当者,予算,申込締切,提出締切,掲載日,URL
123,アクセシビリティについて,﻿,佐賀県 政策部 広報広聴課,,,,,2026-03-06,https://www.pref.saga.lg.jp/kiji00348706/index.html
