ID,タイトル,要約,抽出された部署,抽出された担当者,予算,申込締切,提出締切,掲載日,URL
76,海外県人会次世代人材交流・育成事業委託業務に関するプロポーザルを実施します,﻿,佐賀県地域交流部国際政策グループ,,1000円,2026-04-08,2026-04-08,2026-03-16,https://www.pref.saga.lg.jp/kiji003118542/index.html
