ID,タイトル,要約,抽出された部署,抽出された担当者,予算,申込締切,提出締切,掲載日,URL
134,医療・福祉・保育施設等物価高騰対応支援金支給事業の申請受付等業務委託に係る条件付1般競争入札を実施します,﻿,佐賀県健康福祉部障害福祉課 企画担当(新館3,階),,2026-01-21,,2026-01-13,https://www.pref.saga.lg.jp/kiji003117635/index.html
