ID,タイトル,要約,抽出された部署,抽出された担当者,予算,申込締切,提出締切,掲載日,URL
10,令和8年度理系人材育成事業(キミノミチ発見ラボ)企画運営等業務委託の公募型プロポーザルを実施します,我が国の未来社会の姿として提唱されているSociety5.0 では、生成AI やロボットなど の新たな『テクノロジー』とビッグデータ活用に代表される『データサイエンス』が、社会 変革に影響を与える大きな要素となっている。 子どもの頃から、テクノロジーやものづくりなどに触れ、理系的発想を育む機会を創出 することなどにより、子どもたちの科学技術へ興味・関心を高め、進路や職業選択のきっ かけとし、佐賀県の将来における理系人材育成の機運を醸成す...,佐賀県産業労働部ものづくり産業課 研究開発推進担当,,12304000円,2026-04-10,,2026-03-24,https://www.pref.saga.lg.jp/kiji003118747/index.html
