ID,タイトル,要約,抽出された部署,抽出された担当者,予算,申込締切,提出締切,掲載日,URL
54,佐賀県立鳥栖特別支援学校及び佐賀県立中原特別支援学校給食調理業務委託に係る総合評価1般競争入札の結果をお知らせします,﻿,佐賀県教育委員会事務局 教育振興課特別教育支援室,,,,,2025-12-26,https://www.pref.saga.lg.jp/kiji003117541/index.html
