ID,タイトル,要約,抽出された部署,抽出された担当者,予算,申込締切,提出締切,掲載日,URL
155,令和7年国勢調査佐賀県広報業務委託に係る企画コンペを実施します,﻿,佐賀県 政策部 統計分析課 調査分析第1担当,岸川、松尾、黒田,,2025-05-26,,2025-05-26,https://www.pref.saga.lg.jp/kiji003112953/index.html
