ID,タイトル,要約,抽出された部署,抽出された担当者,予算,申込締切,提出締切,掲載日,URL
301,令和3年6月定例県議会に議案等を提出します,﻿,保護施設、幼稚園、認可外保育施設、放課後児童クラブ等における,,300000円,,,2021-06-08,https://www.pref.saga.lg.jp/kiji00380806/index.html
