ID,タイトル,要約,抽出された部署,抽出された担当者,予算,申込締切,提出締切,掲載日,URL
6,さが介護業務効率化サポートセンター設置・運営業務委託に係る企画提案競技(プロポーザル方式)の募集を行います,﻿,佐賀県健康福祉部長寿社会課介護人材担当,,586380円,2026-04-08,2026-04-20,2026-03-26,https://www.pref.saga.lg.jp/kiji003118799/index.html
150,【質問回答掲載】介護の仕事体験事業及び「介護の日」記念事業の実施業務委託に係る企画コンペを実施します,将来の介護人材の確保のため、小中学生を中心とした若年層に「介護」に触れてもらう こと、介護・福祉に対する興味・関心を育み、介護現場で活躍する仕事を知ってもらうこ とを目的として介護の仕事体験事業イベントを実施するとともに、厚生労働省が「介護 に関し、国民への啓発を重点的に実施する日」として設定した11月11日の「介護の日」に 合わせて県民に対して介護や介護予防について理解促進を図るため記念事業を実施する。,佐賀県 健康福祉部 長寿社会課 介護人材担当,宮本,271780円,2025-07-15,,2025-07-02,https://www.pref.saga.lg.jp/kiji003114274/index.html
