ID,タイトル,要約,抽出された部署,抽出された担当者,予算,申込締切,提出締切,掲載日,URL
266,佐賀バルーナーズと佐賀県が社会貢献プログラムで連携!キックオフイベントを開催します!,﻿,内線 1746,直通,,,,2025-05-09,https://www.pref.saga.lg.jp/kiji003113235/index.html
