ID,タイトル,要約,抽出された部署,抽出された担当者,予算,申込締切,提出締切,掲載日,URL
67,第44回全国都市緑化フェア from SAGA会場実施計画等策定業務委託にかかる公募型プロポーザルを実施します,﻿,■令和8年3月31日まで,,1000円,2026-03-31,,2026-03-26,https://www.pref.saga.lg.jp/kiji003118753/index.html
